Datetime,Open,High,Low,Close,Volume,short_MA,long_MA,short_lag1_MA,long_lag1_MA,sell,buy,buy_price,sell_price,PnL
2023-04-06 09:30:00-04:00,162.42999267578125,162.72999572753906,162.0449981689453,162.72999572753906,1710997,,,,,0.0,0.0,,,
2023-04-06 09:31:00-04:00,162.72000122070312,162.74000549316406,162.38999938964844,162.4499969482422,261920,,,,,0.0,0.0,,,
2023-04-06 09:32:00-04:00,162.4600067138672,162.49000549316406,162.1300048828125,162.14999389648438,366370,,,,,0.0,0.0,,,
2023-04-06 09:33:00-04:00,162.16000366210938,162.2519989013672,162.08999633789062,162.11000061035156,286884,,,,,0.0,0.0,,,
2023-04-06 09:34:00-04:00,162.10000610351562,162.13699340820312,162.0399932861328,162.05999755859375,168756,,,,,0.0,0.0,,,
2023-04-06 09:35:00-04:00,162.05999755859375,162.1649932861328,162.0399932861328,162.14999389648438,160452,,,,,0.0,0.0,,,
2023-04-06 09:36:00-04:00,162.13999938964844,162.32000732421875,162.08999633789062,162.13499450683594,205161,,,,,0.0,0.0,,,
2023-04-06 09:37:00-04:00,162.13499450683594,162.30999755859375,162.11500549316406,162.3070068359375,212170,,,,,0.0,0.0,,,
2023-04-06 09:38:00-04:00,162.30499267578125,162.4149932861328,162.0,162.41000366210938,310385,,,162.28119812011718,,0.0,0.0,,,
2023-04-06 09:39:00-04:00,162.39999389648438,162.4499969482422,162.3000030517578,162.30999755859375,161769,162.28119812011718,,162.2225784301758,,0.0,0.0,,,
2023-04-06 09:40:00-04:00,162.3000030517578,162.32029724121094,162.1300048828125,162.143798828125,176443,162.2225784301758,,162.20957946777344,,0.0,0.0,,,
2023-04-06 09:41:00-04:00,162.15499877929688,162.35499572753906,162.14500427246094,162.32000732421875,154735,162.20957946777344,,162.2300796508789,,0.0,0.0,,,
2023-04-06 09:42:00-04:00,162.3249969482422,162.39999389648438,162.29010009765625,162.35499572753906,106427,162.2300796508789,,162.25218963623047,,0.0,0.0,,,
2023-04-06 09:43:00-04:00,162.35499572753906,162.36000061035156,162.2100067138672,162.3311004638672,122754,162.25218963623047,,162.27819061279297,,0.0,0.0,,,
2023-04-06 09:44:00-04:00,162.3300018310547,162.3800048828125,162.24000549316406,162.32000732421875,129503,162.27819061279297,,162.27635192871094,,0.0,0.0,,,
2023-04-06 09:45:00-04:00,162.33189392089844,162.33189392089844,162.11000061035156,162.13160705566406,130266,162.27635192871094,,162.27485198974608,,0.0,0.0,,,
2023-04-06 09:46:00-04:00,162.13499450683594,162.2100067138672,162.0800018310547,162.1199951171875,109121,162.27485198974608,,162.25865173339844,,0.0,0.0,,,
2023-04-06 09:47:00-04:00,162.1199951171875,162.27999877929688,162.110595703125,162.14500427246094,145897,162.25865173339844,,162.23565063476562,,0.0,0.0,,,
2023-04-06 09:48:00-04:00,162.14999389648438,162.22999572753906,162.02999877929688,162.17999267578125,113434,162.23565063476562,,162.22187042236328,,0.0,0.0,,,
2023-04-06 09:49:00-04:00,162.17999267578125,162.1999969482422,162.0449981689453,162.1721954345703,112005,162.22187042236328,,162.24721069335936,,0.0,0.0,,,
2023-04-06 09:50:00-04:00,162.1793975830078,162.56820678710938,162.1793975830078,162.39720153808594,251944,162.24721069335936,,162.25491943359376,,0.0,0.0,,,
2023-04-06 09:51:00-04:00,162.38999938964844,162.45989990234375,162.32000732421875,162.3970947265625,97533,162.25491943359376,,162.25090942382812,,0.0,0.0,,,
2023-04-06 09:52:00-04:00,162.38999938964844,162.42990112304688,162.27999877929688,162.3148956298828,94540,162.25090942382812,,162.25625915527343,,0.0,0.0,,,
2023-04-06 09:53:00-04:00,162.30999755859375,162.40499877929688,162.25999450683594,162.3845977783203,70687,162.25625915527343,,162.2662582397461,,0.0,0.0,,,
2023-04-06 09:54:00-04:00,162.39300537109375,162.5,162.33999633789062,162.4199981689453,117110,162.2662582397461,,162.2990982055664,,0.0,0.0,,,
2023-04-06 09:55:00-04:00,162.42999267578125,162.49000549316406,162.3699951171875,162.4600067138672,73002,162.2990982055664,,162.3300979614258,,0.0,0.0,,,
2023-04-06 09:56:00-04:00,162.4600067138672,162.55999755859375,162.41000366210938,162.42999267578125,159823,162.3300979614258,,162.35460815429687,,0.0,0.0,,,
2023-04-06 09:57:00-04:00,162.44000244140625,162.44000244140625,162.25999450683594,162.39010620117188,125835,162.35460815429687,,162.3986083984375,,0.0,0.0,,,
2023-04-06 09:58:00-04:00,162.39999389648438,162.7100067138672,162.38999938964844,162.6199951171875,207356,162.3986083984375,,162.44988861083985,,0.0,0.0,,,
2023-04-06 09:59:00-04:00,162.6179962158203,162.69500732421875,162.6179962158203,162.68499755859375,97361,162.44988861083985,,162.48916778564453,,0.0,0.0,,,
2023-04-06 10:00:00-04:00,162.69000244140625,162.83999633789062,162.5399932861328,162.7899932861328,143264,162.48916778564453,,162.53345794677733,,0.0,0.0,,,
2023-04-06 10:01:00-04:00,162.8000030517578,162.94000244140625,162.7899932861328,162.83999633789062,188725,162.53345794677733,,162.59996795654297,,0.0,0.0,,,
2023-04-06 10:02:00-04:00,162.85000610351562,162.9803924560547,162.82000732421875,162.97999572753906,124378,162.59996795654297,,162.63850860595704,,0.0,0.0,,,
2023-04-06 10:03:00-04:00,162.98500061035156,163.0399932861328,162.75999450683594,162.77000427246094,201390,162.63850860595704,,162.6880081176758,,0.0,0.0,,,
2023-04-06 10:04:00-04:00,162.77999877929688,162.97000122070312,162.75999450683594,162.9149932861328,159362,162.6880081176758,,162.75501708984376,,0.0,0.0,,,
2023-04-06 10:05:00-04:00,162.90499877929688,163.14999389648438,162.90499877929688,163.13009643554688,202772,162.75501708984376,,162.8170181274414,,0.0,0.0,,,
2023-04-06 10:06:00-04:00,163.13499450683594,163.24000549316406,163.0500030517578,163.0500030517578,162966,162.8170181274414,,162.8955078125,,0.0,0.0,,,
2023-04-06 10:07:00-04:00,163.0500030517578,163.1750030517578,163.0500030517578,163.1750030517578,97663,162.8955078125,,162.9380081176758,,0.0,0.0,,,
2023-04-06 10:08:00-04:00,163.17999267578125,163.18179321289062,163.00999450683594,163.0449981689453,94740,162.9380081176758,,162.96900787353516,,0.0,0.0,,,
2023-04-06 10:09:00-04:00,163.0399932861328,163.0800018310547,162.9600067138672,162.9949951171875,115359,162.96900787353516,,162.9860092163086,,0.0,0.0,,,
2023-04-06 10:10:00-04:00,163.0,163.02000427246094,162.94000244140625,162.9600067138672,124281,162.9860092163086,,163.01900939941407,,0.0,0.0,,,
2023-04-06 10:11:00-04:00,162.97000122070312,163.1999969482422,162.97000122070312,163.1699981689453,184343,163.01900939941407,,163.0370101928711,,0.0,0.0,,,
2023-04-06 10:12:00-04:00,163.16000366210938,163.22999572753906,163.05999755859375,163.16000366210938,120807,163.0370101928711,,163.07200927734374,,0.0,0.0,,,
2023-04-06 10:13:00-04:00,163.1699981689453,163.1999969482422,163.07000732421875,163.1199951171875,100493,163.07200927734374,,163.09550933837892,,0.0,0.0,,,
2023-04-06 10:14:00-04:00,163.1300048828125,163.2050018310547,163.11000061035156,163.14999389648438,94352,163.09550933837892,,163.09991912841798,,0.0,0.0,,,
2023-04-06 10:15:00-04:00,163.15499877929688,163.2799072265625,163.08999633789062,163.1741943359375,195311,163.09991912841798,,163.11192932128907,,0.0,0.0,,,
2023-04-06 10:16:00-04:00,163.1699981689453,163.22000122070312,163.11000061035156,163.17010498046875,112922,163.11192932128907,,163.1114288330078,,0.0,0.0,,,
2023-04-06 10:17:00-04:00,163.1708984375,163.2100067138672,163.1114959716797,163.1699981689453,68728,163.1114288330078,,163.11792907714843,,0.0,0.0,,,
2023-04-06 10:18:00-04:00,163.16000366210938,163.19000244140625,163.08999633789062,163.11000061035156,91737,163.11792907714843,,163.1124298095703,,0.0,0.0,,,
2023-04-06 10:19:00-04:00,163.11180114746094,163.1199951171875,162.92999267578125,162.94000244140625,108412,163.1124298095703,,163.11592864990234,,0.0,0.0,,,
2023-04-06 10:20:00-04:00,162.92999267578125,163.00999450683594,162.90499877929688,162.9949951171875,90326,163.11592864990234,,163.10532836914064,,0.0,0.0,,,
2023-04-06 10:21:00-04:00,162.9949951171875,163.0800018310547,162.97999572753906,163.06399536132812,87656,163.10532836914064,,163.08482818603517,,0.0,0.0,,,
2023-04-06 10:22:00-04:00,163.0500030517578,163.0500030517578,162.91000366210938,162.9550018310547,110985,163.08482818603517,,163.07634887695312,,0.0,0.0,,,
2023-04-06 10:23:00-04:00,162.9499969482422,163.0800018310547,162.9499969482422,163.0352020263672,73629,163.07634887695312,,163.06849975585936,,0.0,0.0,,,
2023-04-06 10:24:00-04:00,163.02999877929688,163.11500549316406,162.98399353027344,163.07150268554688,118924,163.06849975585936,,163.06457977294923,,0.0,0.0,,,
2023-04-06 10:25:00-04:00,163.06500244140625,163.1750030517578,163.00999450683594,163.13499450683594,88591,163.06457977294923,,163.0685791015625,,0.0,0.0,,,
2023-04-06 10:26:00-04:00,163.1300048828125,163.24000549316406,163.10000610351562,163.21009826660156,80592,163.0685791015625,,163.07342987060548,,0.0,0.0,,,
2023-04-06 10:27:00-04:00,163.22000122070312,163.26499938964844,163.08999633789062,163.218505859375,138498,163.07342987060548,,163.0760299682617,,0.0,0.0,,,
2023-04-06 10:28:00-04:00,163.2100067138672,163.27999877929688,163.11000061035156,163.13600158691406,130551,163.0760299682617,,163.11403045654296,,0.0,0.0,,,
2023-04-06 10:29:00-04:00,163.1300048828125,163.3300018310547,163.08529663085938,163.32000732421875,89020,163.11403045654296,,163.14810028076172,,0.0,0.0,,,
2023-04-06 10:30:00-04:00,163.31680297851562,163.36000061035156,163.22999572753906,163.335693359375,116011,163.14810028076172,,163.17779998779298,,0.0,0.0,,,
2023-04-06 10:31:00-04:00,163.3350067138672,163.4199981689453,163.30999755859375,163.36099243164062,165533,163.17779998779298,,163.2133804321289,,0.0,0.0,,,
2023-04-06 10:32:00-04:00,163.36000061035156,163.38499450683594,163.24000549316406,163.31080627441406,132741,163.2133804321289,,163.2443603515625,,0.0,0.0,,,
2023-04-06 10:33:00-04:00,163.31500244140625,163.39999389648438,163.24009704589844,163.34500122070312,87509,163.2443603515625,,163.27270965576173,,0.0,0.0,,,
2023-04-06 10:34:00-04:00,163.35000610351562,163.44000244140625,163.35000610351562,163.35499572753906,99755,163.27270965576173,,163.30321044921874,,0.0,0.0,,,
2023-04-06 10:35:00-04:00,163.35000610351562,163.4499969482422,163.33999633789062,163.44000244140625,83121,163.30321044921874,,163.33070068359376,,0.0,0.0,,,
2023-04-06 10:36:00-04:00,163.44000244140625,163.52999877929688,163.4199981689453,163.48500061035156,165002,163.33070068359376,,163.35885009765624,,0.0,0.0,,,
2023-04-06 10:37:00-04:00,163.47999572753906,163.52000427246094,163.3000030517578,163.5,183641,163.35885009765624,,163.3952392578125,,0.0,0.0,,,
2023-04-06 10:38:00-04:00,163.5,163.5800018310547,163.44000244140625,163.49989318847656,118092,163.3952392578125,,163.4172378540039,,0.0,0.0,,,
2023-04-06 10:39:00-04:00,163.4949951171875,163.5399932861328,163.42999267578125,163.5399932861328,124039,163.4172378540039,,163.4356689453125,,0.0,0.0,,,
2023-04-06 10:40:00-04:00,163.53909301757812,163.58990478515625,163.47999572753906,163.52000427246094,129652,163.4356689453125,,163.43981018066407,,0.0,0.0,,,
2023-04-06 10:41:00-04:00,163.5175018310547,163.5800018310547,163.36000061035156,163.40240478515625,139507,163.43981018066407,,163.43572998046875,,0.0,0.0,,,
2023-04-06 10:42:00-04:00,163.39999389648438,163.4084930419922,163.25999450683594,163.27000427246094,151795,163.43572998046875,,163.42722930908204,,0.0,0.0,,,
2023-04-06 10:43:00-04:00,163.25999450683594,163.27999877929688,163.1699981689453,163.25999450683594,138044,163.42722930908204,,163.41922912597656,,0.0,0.0,,,
2023-04-06 10:44:00-04:00,163.25999450683594,163.27999877929688,163.1999969482422,163.27499389648438,91154,163.41922912597656,,163.39922943115235,,0.0,0.0,,,
2023-04-06 10:45:00-04:00,163.27000427246094,163.27999877929688,163.17999267578125,163.24000549316406,90181,163.39922943115235,,163.40072937011718,,0.0,0.0,,,
2023-04-06 10:46:00-04:00,163.25,163.5699005126953,163.25,163.5,147757,163.40072937011718,,163.40762939453126,,0.0,0.0,,,
2023-04-06 10:47:00-04:00,163.52000427246094,163.57000732421875,163.47000122070312,163.56900024414062,97407,163.40762939453126,,163.406640625,,0.0,0.0,,,
2023-04-06 10:48:00-04:00,163.57000732421875,163.57989501953125,163.46400451660156,163.49000549316406,79019,163.406640625,,163.39064178466796,,0.0,0.0,,,
2023-04-06 10:49:00-04:00,163.47999572753906,163.50999450683594,163.2899932861328,163.3800048828125,128666,163.39064178466796,,163.37164154052735,,0.0,0.0,,,
2023-04-06 10:50:00-04:00,163.3800048828125,163.40809631347656,163.3300018310547,163.3300018310547,74357,163.37164154052735,,163.36615142822265,,0.0,0.0,,,
2023-04-06 10:51:00-04:00,163.3350067138672,163.41000366210938,163.30999755859375,163.34750366210938,73867,163.36615142822265,,163.36419067382812,,0.0,0.0,,,
2023-04-06 10:52:00-04:00,163.35000610351562,163.3800048828125,163.1999969482422,163.25039672851562,62574,163.36419067382812,,163.36819152832032,,0.0,0.0,,,
2023-04-06 10:53:00-04:00,163.25999450683594,163.3800048828125,163.2100067138672,163.3000030517578,72637,163.36819152832032,,163.37369232177736,,0.0,0.0,,,
2023-04-06 10:54:00-04:00,163.3000030517578,163.3800048828125,163.27999877929688,163.3300018310547,70103,163.37369232177736,,163.3806915283203,,0.0,0.0,,,
2023-04-06 10:55:00-04:00,163.3300018310547,163.3699951171875,163.25,163.30999755859375,116928,163.3806915283203,,163.36569213867188,,0.0,0.0,,,
2023-04-06 10:56:00-04:00,163.30999755859375,163.36500549316406,163.19000244140625,163.35000610351562,74466,163.36569213867188,,163.33429260253905,,0.0,0.0,,,
2023-04-06 10:57:00-04:00,163.35000610351562,163.35000610351562,163.24000549316406,163.2550048828125,57947,163.33429260253905,,163.31129150390626,,0.0,0.0,,,
2023-04-06 10:58:00-04:00,163.25559997558594,163.2899932861328,163.10000610351562,163.25999450683594,138959,163.31129150390626,,163.3006805419922,,0.0,0.0,,,
2023-04-06 10:59:00-04:00,163.25999450683594,163.27499389648438,163.2200927734375,163.27389526367188,47407,163.3006805419922,,163.30418090820314,,0.0,0.0,,,
2023-04-06 11:00:00-04:00,163.27999877929688,163.39999389648438,163.17999267578125,163.36500549316406,142216,163.30418090820314,,163.32943115234374,,0.0,0.0,,,
2023-04-06 11:01:00-04:00,163.3699951171875,163.6085968017578,163.36000061035156,163.60000610351562,155839,163.32943115234374,,163.37389221191407,,0.0,0.0,,,
2023-04-06 11:02:00-04:00,163.60000610351562,163.72999572753906,163.58009338378906,163.69500732421875,161360,163.37389221191407,,163.41289215087892,,0.0,0.0,,,
2023-04-06 11:03:00-04:00,163.6999969482422,163.75999450683594,163.6627960205078,163.69000244140625,110139,163.41289215087892,,163.45389251708986,,0.0,0.0,,,
2023-04-06 11:04:00-04:00,163.6999969482422,163.82000732421875,163.6999969482422,163.74000549316406,134145,163.45389251708986,,163.50489349365233,,0.0,0.0,,,
2023-04-06 11:05:00-04:00,163.74000549316406,163.85000610351562,163.72000122070312,163.82000732421875,102668,163.50489349365233,,163.54789276123046,,0.0,0.0,,,
2023-04-06 11:06:00-04:00,163.8249969482422,163.86000061035156,163.75,163.77999877929688,123280,163.54789276123046,,163.61239166259764,,0.0,0.0,,,
2023-04-06 11:07:00-04:00,163.7899932861328,163.9196014404297,163.72999572753906,163.89999389648438,97039,163.61239166259764,,163.67189178466796,,0.0,0.0,,,
2023-04-06 11:08:00-04:00,163.89500427246094,163.94000244140625,163.84500122070312,163.85499572753906,118337,163.67189178466796,,163.73650207519532,,0.0,0.0,,,
2023-04-06 11:09:00-04:00,163.85499572753906,163.9250030517578,163.80999755859375,163.9199981689453,85873,163.73650207519532,,163.78701171875,,0.0,0.0,,,
2023-04-06 11:10:00-04:00,163.92010498046875,163.9499969482422,163.85009765625,163.87010192871094,84486,163.78701171875,,163.80951080322265,,0.0,0.0,,,
2023-04-06 11:11:00-04:00,163.8699951171875,163.8800048828125,163.80999755859375,163.8249969482422,80741,163.80951080322265,,163.83000946044922,,0.0,0.0,,,
2023-04-06 11:12:00-04:00,163.8218994140625,163.94000244140625,163.8218994140625,163.89999389648438,97200,163.83000946044922,,163.85650939941405,,0.0,0.0,,,
2023-04-06 11:13:00-04:00,163.89999389648438,164.0,163.89500427246094,163.9550018310547,145592,163.85650939941405,,163.8715087890625,,0.0,0.0,,,
2023-04-06 11:14:00-04:00,163.9550018310547,163.97999572753906,163.88999938964844,163.88999938964844,60506,163.8715087890625,,163.8790084838867,,0.0,0.0,,,
2023-04-06 11:15:00-04:00,163.89999389648438,163.92999267578125,163.8699951171875,163.89500427246094,74423,163.8790084838867,,163.89941864013673,,0.0,0.0,,,
2023-04-06 11:16:00-04:00,163.89999389648438,164.0,163.8800048828125,163.98410034179688,89320,163.89941864013673,,163.9169189453125,,0.0,0.0,,,
2023-04-06 11:17:00-04:00,163.9842071533203,164.0800018310547,163.94000244140625,164.0749969482422,179633,163.9169189453125,,163.9389190673828,,0.0,0.0,,,
2023-04-06 11:18:00-04:00,164.0749969482422,164.1071014404297,164.00999450683594,164.0749969482422,136810,163.9389190673828,,163.95491943359374,,0.0,0.0,,,
2023-04-06 11:19:00-04:00,164.0800018310547,164.0850067138672,163.97999572753906,164.0800018310547,99115,163.95491943359374,,163.97940979003906,,0.0,0.0,,,
2023-04-06 11:20:00-04:00,164.07009887695312,164.1199951171875,164.0200958251953,164.11500549316406,94507,163.97940979003906,,164.01190948486328,,0.0,0.0,,,
2023-04-06 11:21:00-04:00,164.11990356445312,164.1999969482422,164.08999633789062,164.14999389648438,139893,164.01190948486328,,164.04091033935546,,0.0,0.0,,,
2023-04-06 11:22:00-04:00,164.16000366210938,164.22999572753906,164.13999938964844,164.19000244140625,120745,164.04091033935546,,164.0644104003906,,0.0,0.0,,,
2023-04-06 11:23:00-04:00,164.1920928955078,164.23989868164062,164.17010498046875,164.19000244140625,81574,164.0644104003906,,164.09990997314452,,0.0,0.0,,,
2023-04-06 11:24:00-04:00,164.18060302734375,164.25999450683594,164.17999267578125,164.2449951171875,94051,164.09990997314452,,164.12940979003906,,0.0,0.0,,,
2023-04-06 11:25:00-04:00,164.24000549316406,164.24000549316406,164.13999938964844,164.19000244140625,83176,164.12940979003906,,164.15050048828124,,0.0,0.0,,,
2023-04-06 11:26:00-04:00,164.19000244140625,164.2301025390625,164.17999267578125,164.19500732421875,79056,164.15050048828124,,164.15600128173827,,0.0,0.0,,,
2023-04-06 11:27:00-04:00,164.19009399414062,164.20770263671875,164.12030029296875,164.1300048828125,92097,164.15600128173827,,164.18300170898436,,0.0,0.0,,,
2023-04-06 11:28:00-04:00,164.13999938964844,164.35000610351562,164.13270568847656,164.34500122070312,136658,164.18300170898436,,164.19818115234375,,0.0,0.0,,,
2023-04-06 11:29:00-04:00,164.35000610351562,164.3699951171875,164.2198944091797,164.23179626464844,122382,164.19818115234375,,164.20568084716797,,0.0,0.0,,,
2023-04-06 11:30:00-04:00,164.24000549316406,164.27000427246094,164.13999938964844,164.19000244140625,96190,164.20568084716797,,164.198681640625,,0.0,0.0,,,
2023-04-06 11:31:00-04:00,164.19500732421875,164.1999969482422,164.0800018310547,164.0800018310547,70705,164.198681640625,,164.20018157958984,,0.0,0.0,,,
2023-04-06 11:32:00-04:00,164.0814971923828,164.27850341796875,164.07000732421875,164.2050018310547,111068,164.20018157958984,,164.20018157958984,,0.0,0.0,,,
2023-04-06 11:33:00-04:00,164.1999969482422,164.2449951171875,164.14999389648438,164.19000244140625,62570,164.20018157958984,,164.18218231201172,,0.0,0.0,,,
2023-04-06 11:34:00-04:00,164.19500732421875,164.1999969482422,164.05999755859375,164.06500244140625,71914,164.18218231201172,,164.1686813354492,,0.0,0.0,,,
2023-04-06 11:35:00-04:00,164.06500244140625,164.06500244140625,164.00999450683594,164.05499267578125,95665,164.1686813354492,,164.16318054199218,,0.0,0.0,,,
2023-04-06 11:36:00-04:00,164.0500946044922,164.1999969482422,164.0500946044922,164.13999938964844,75864,164.16318054199218,,164.17418060302734,,0.0,0.0,,,
2023-04-06 11:37:00-04:00,164.13870239257812,164.25,164.1300048828125,164.24000549316406,141818,164.17418060302734,,164.16468048095703,,0.0,0.0,,,
2023-04-06 11:38:00-04:00,164.24000549316406,164.32000732421875,164.1999969482422,164.25,134834,164.16468048095703,,164.17631072998046,,0.0,0.0,,,
2023-04-06 11:39:00-04:00,164.24400329589844,164.3480987548828,164.24000549316406,164.3480987548828,101613,164.17631072998046,,164.1943099975586,,0.0,0.0,,,
2023-04-06 11:40:00-04:00,164.35000610351562,164.38999938964844,164.27999877929688,164.3699951171875,79545,164.1943099975586,,164.22731018066406,,0.0,0.0,,,
2023-04-06 11:41:00-04:00,164.3800048828125,164.42999267578125,164.33999633789062,164.41000366210938,89082,164.22731018066406,,164.2548095703125,,0.0,0.0,,,
2023-04-06 11:42:00-04:00,164.41000366210938,164.5,164.39999389648438,164.47999572753906,143121,164.2548095703125,,164.28802947998048,,0.0,0.0,,,
2023-04-06 11:43:00-04:00,164.49000549316406,164.55999755859375,164.47000122070312,164.52220153808594,127002,164.28802947998048,,164.33352966308593,,0.0,0.0,,,
2023-04-06 11:44:00-04:00,164.52149963378906,164.5449981689453,164.49000549316406,164.52000427246094,76157,164.33352966308593,,164.3770309448242,,0.0,0.0,,,
2023-04-06 11:45:00-04:00,164.52999877929688,164.53500366210938,164.44000244140625,164.49000549316406,101471,164.3770309448242,,164.4120315551758,,0.0,0.0,,,
2023-04-06 11:46:00-04:00,164.49000549316406,164.52000427246094,164.47000122070312,164.49000549316406,79128,164.4120315551758,,164.45553131103514,,0.0,0.0,,,
2023-04-06 11:47:00-04:00,164.49989318847656,164.71499633789062,164.49000549316406,164.6750030517578,228195,164.45553131103514,,164.4935317993164,,0.0,0.0,,,
2023-04-06 11:48:00-04:00,164.6699981689453,164.75,164.58999633789062,164.6300048828125,137011,164.4935317993164,,164.5158218383789,,0.0,0.0,,,
2023-04-06 11:49:00-04:00,164.63499450683594,164.6699981689453,164.57000732421875,164.5709991455078,71719,164.5158218383789,,164.53382263183593,,0.0,0.0,,,
2023-04-06 11:50:00-04:00,164.57000732421875,164.5782928466797,164.47999572753906,164.5500030517578,99574,164.53382263183593,,164.5448226928711,,0.0,0.0,,,
2023-04-06 11:51:00-04:00,164.55999755859375,164.55999755859375,164.49000549316406,164.52000427246094,72721,164.5448226928711,,164.53832244873047,,0.0,0.0,,,
2023-04-06 11:52:00-04:00,164.52000427246094,164.5399932861328,164.41000366210938,164.4149932861328,100999,164.53832244873047,,164.53060302734374,,0.0,0.0,,,
2023-04-06 11:53:00-04:00,164.42149353027344,164.49000549316406,164.4199981689453,164.44500732421875,76192,164.53060302734374,,164.52310333251953,,0.0,0.0,,,
